Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
1020,48,Cute unique skirt,"I loved the multi stripe pattern, buttons, pockets and a-line shape .  i agree it runs small. i sized up from my normal size 4 to size 6.  it sits at my belly button which i like.  i can tuck in a thin shirt comfortably.  the pockets kind of sag/pooch forward and don't lie straight through the course of the day but not enough to really bother me.  i  straighten the skirt by pulling up.  great buy on sale. i'm 5'2"", 115#.",4,1,0,General,Bottoms,Skirts
1030,38,So long,I liked the cut and color. seemed like good quality. i'm 5'5 and theses were so long. i had to fold them up like 6 inches not to step in them,3,1,0,General,Bottoms,Jeans
907,29,Cute top,"I got this top in the black and i love it. the bottom is a silky material that's really beautiful, and the cutout details are really pretty. so many of retailer's sweaters are enormous, but this one fits tts. 

my one complaint is that the bottom white part wrinkles really easily.",5,1,6,General,Tops,Fine gauge
820,60,,Quirky tunic length top. has a windowpane print on the inside and the grey plaid looks like flannel but is cotton. the red burgandy embroidery adds punch and it has a boho flair. size down one size runs big.,5,1,1,General,Tops,Blouses
868,29,Soft blouse,"This is one of the softest blouses i now own. it feels and wears like a premium blouse. i love it, and it actually makes my backside look smaller too. even though it is flowy, it is true to size. if you have small arms and a chest than you could go down a size. this is one of my new favorite purchases, and i wear it with the cabled knit bomber and boots.",5,1,14,General,Tops,Knits
832,51,"Really cute, with a great fit","This top is super cute, nice and light for the hot weather, with a tts fit. the model is wearing a light-colored bra, so it shows through. but, with a black bra, there is no problem.",5,1,1,General,Tops,Blouses
1020,51,Lovely skirt,"I bought the skirt in green in size 6 (i am 5'4"" and 143 lbs). it fit very well and was very flattering and the length was perfect. i can see myself wearing it a lot this spring and in summer.",5,1,1,General,Bottoms,Skirts
514,29,This product is deceiving,"This product looks great on the model, but for anyone with a normal body type, the band in the center is way too tight. i'm a 34a and wear a 27 pants and it was huge in the bust and too small in the waist and hips. the violet one looks much more blue in the photograph, it is truly lavender and purple. i really wanted to love this swimsuit, but instead i had to return it, pay for return shipping, and i am out about $20 now. very disappointed.",2,0,0,Initmates,Intimate,Swim
1095,48,Lovely pattern,"I really wanted to like this dress, but it just didn't suit me. i have others in a similar style, and they are a bit tight in the bust but not too much for me. the print is adorable - very quirky, but subtle. in the end, it's the bright white that doesn't work for me. it made me look incredibly pale.",4,1,2,General Petite,Dresses,Dresses
1070,40,"Pretty, but totally uncomfortable!","I'm 5'8 - 38""?30""?38"" - i bought these leggings in a size large (blue motif) to wear under a really cozy organic cotton tunic in an attempt to create a sophisticated-looking, comfortable look. when i first it them on they felt like compression leggings and i wondered if they were too small. i wore them for a day and now they are falling down around the waist and the crotch is hanging. i spend so much time trying to hike them back up - i'm not at all comfortable and i doubt i'm looking sophistica",4,0,1,General,Bottoms,Pants
1078,31,Perfect winter dress,"This is the perfect sweater dress for any occasion. i dressed it up with a belt and necklace for a christmas party and wore it with boots to just kick around the house. it's a really warm dress too, so great for colder weather. probably would not want to wear this dress in warm temps.

it's so comfortable and it's made with high quality material. i'm curvy on the bottom and my only wish is that this dress had less material around my waist- it's a pretty straight cut.",5,1,2,General,Dresses,Dresses
1009,61,"Love the style, runs a bit small","I usually wear a 6 for skirts and dresses, but when i got this in the mail, it ended up fitting a bit snug on my hips. other than that its super cute and has a great liner underneath!",4,1,4,General,Bottoms,Skirts
984,48,Really cute!,"I saw this a few months back and wanted it then and now i bought it. i missed a few promos but i ended up getting it at full price in a large, my usual size i like in the pilcro denim jacket line. i love pilcro and have several of this brands denim jackets and each one is very special. i love the use of the plaid details. it has a weathered appearance - the denim and my distressed treatments are not too severe, as some reviewers have commented on the ""holes"" . i will say this jacket runs small.",5,1,2,General Petite,Jackets,Jackets
862,33,Soft and cozy,"The model does not look as good in this shirt as it looks in real life. it is flowy, flattering, and elegant, not to mention warm and soft. i hope it holds up!",5,1,0,General,Tops,Knits
1075,48,So sad,"I love the colors. however, $200 is a lot to pay for a small piece of fabric , no lining what so ever. the fabric is very thin. you will need a slip. looks just like a cover-up. going back.",1,0,7,General,Dresses,Dresses
1080,22,"Spandex, not tweed dress","I was so excited to receive this dress only to come find out that it was not tweed, not the same colors as the picture, spandex material, the fit runs smaller than most of their dresses and the sleeves are capped. i love retailer and prefer their clothes above all other brands but i was extremely disappointed in this dress.",1,0,0,General,Dresses,Dresses
1056,40,Not colorfast!,"I'm so bummed! i absolutely loved the pair of these i bought in the bronze color great fit, great color, so comfortable! however, i just washed them and could tell right away when i laid them flat to dry that they had lost color in areas where they had wrinkled in the wash machine. so, now they have strange lighter lines running along them. not acceptable. 

i will say that the two lighter colors may not have this issue. for reference, see my stats. i bought a 26.",2,0,0,General,Bottoms,Pants
831,49,Better in person,I probably would have never purchased this blouse is i had only seen it online. but i was at our local store looking for something else and spotted it hanging all the way on the other end of the store. a salesperson encouraged me to try it on and it is beautiful! it can easily be dressed up or down. you can tie the bow in multiple ways or leave it hanging. it is sheer but the pattern obscures the transparency so no camisole is needed. it embraces the 70's vibe in a modern way. i absolutely love,4,1,0,General Petite,Tops,Blouses
